Column1,ID,Year,h,K,M,Y
8930,298,190,5,25.01063,19.04679,19.32743
8931,298,191,5,21.25903,14.11023,20.48391
8932,298,192,5,18.07018,15.47568,39.3261
8933,298,193,5,15.35965,53.49021,113.8578
8934,298,194,5,13.32841,48.00914,71.36067
8935,298,195,5,12.18848,82.68472,150.0589
8936,298,196,5,33.48566,64.87512,96.69527
8937,298,197,5,28.46281,29.20605,39.12388
8938,298,198,5,24.19339,90.19222,148.7496
8939,298,199,5,20.66692,118.4373,191.6898
8940,298,200,5,32.25003,223.5699,441.8222
8941,299,171,3,165.5735,103.7635,167.7573
8942,299,172,3,149.0161,273.6775,424.8766
8943,299,173,3,134.1145,447.0234,920.2775
8944,299,174,3,122.3948,558.4617,916.7919
8945,299,175,3,150.6563,396.7116,658.6943
8946,299,176,3,135.5907,262.341,250.8136
8947,299,177,3,122.0316,226.9582,303.9312
8948,299,178,3,109.8284,154.7096,250.9651
8949,299,179,3,98.84559,276.2492,530.8908
8950,299,180,3,88.96103,205.6146,440.6563
8951,299,181,3,80.06493,176.0629,322.8704
8952,299,182,3,72.05843,109.6031,239.2342
8953,299,183,3,64.85259,97.86625,116.6501
8954,299,184,3,58.36733,233.466,355.0292
8955,299,185,3,70.27686,315.0358,584.7732
8956,299,186,3,99.79713,313.7419,392.188
8957,299,187,3,89.81741,160.5875,238.0056
8958,299,188,3,80.83567,282.9208,500.87
8959,299,189,3,77.36069,191.5516,277.0304
8960,299,190,3,69.62463,159.1342,278.5393
8961,299,191,3,62.66216,160.4017,234.8635
8962,299,192,3,56.39595,53.81202,58.90292
8963,299,193,3,50.75635,61.23,120.5679
8964,299,194,3,45.68072,130.2021,126.3581
8965,299,195,3,42.50918,46.73097,66.77496
8966,299,196,3,38.25826,33.50275,36.41699
8967,299,197,3,34.43244,35.44491,67.5687
8968,299,198,3,30.98919,42.098,63.94176
8969,299,199,3,27.89027,98.8064,114.8458
8970,299,200,3,36.91301,47.27732,60.00426
8971,300,171,2,229.3602,111.5543,239.4734
8972,300,172,2,212.1582,198.4701,248.0007
8973,300,173,2,196.2463,264.0817,296.5121
8974,300,174,2,181.5278,323.1697,931.3295
8975,300,175,2,167.9133,190.7556,267.7843
8976,300,176,2,155.3198,344.177,894.0481
8977,300,177,2,143.6708,327.3593,448.0424
8978,300,178,2,134.1207,240.7349,392.1448
8979,300,179,2,124.0617,375.8648,807.1259
8980,300,180,2,153.2868,163.713,403.6344
8981,300,181,2,141.7903,155.9558,189.3521
8982,300,182,2,131.156,167.7187,306.1936
8983,300,183,2,121.3193,261.0941,296.947
8984,300,184,2,114.3246,680.8098,984.27
8985,300,185,2,436.355,1853.212,2750.71
8986,300,186,2,512.0735,1696.122,2980.359
8987,300,187,2,486.0539,1511.015,2221.235
8988,300,188,2,464.8977,1524.884,2426.948
8989,300,189,2,448.5055,1349.08,4012.557
8990,300,190,2,428.7121,651.9415,1127.026
8991,300,191,2,396.5587,876.9952,1660.231
8992,300,192,2,366.8167,816.8046,995.7693
8993,300,193,2,339.3055,624.2454,1269.7
8994,300,194,2,313.8576,403.8223,291.8473
8995,300,195,2,290.3183,271.9331,414.4851
8996,300,196,2,268.5444,291.709,306.5149
8997,300,197,2,248.4036,256.3117,432.8631
8998,300,198,2,229.7733,283.6907,281.973
8999,300,199,2,212.5403,294.5779,547.5042
9000,300,200,2,196.5998,203.5036,223.9667
9001,301,171,5,153.9399,1137.142,2672.255
9002,301,172,5,153.9438,1708.761,3474.291
9003,301,173,5,384.636,646.2003,764.7584
9004,301,174,5,326.9406,208.2974,363.4121
9005,301,175,5,277.8995,209.6199,477.883
9006,301,176,5,236.2146,135.3247,254.1719
9007,301,177,5,200.7824,351.3048,528.4878
9008,301,178,5,170.665,316.0238,751.9614
9009,301,179,5,145.0653,239.5875,434.4541
9010,301,180,5,123.3055,313.7484,366.7343
9011,301,181,5,104.8097,840.7957,901.6818
9012,301,182,5,153.9405,667.7969,796.7427
9013,301,183,5,130.8495,469.6125,628.8115
9014,301,184,5,111.222,399.3136,888.2445
9015,301,185,5,94.53873,647.7152,950.8882
9016,301,186,5,136.4137,358.3736,410.6646
9017,301,187,5,115.9517,207.2109,388.0188
9018,301,188,5,98.55892,418.301,839.4034
9019,301,189,5,83.77508,302.7846,259.9102
9020,301,190,5,71.20882,184.4332,304.7178
9021,301,191,5,60.5275,111.1713,169.8616
9022,301,192,5,51.44837,82.49715,104.819
9023,301,193,5,43.73112,55.87273,108.0483
9024,301,194,5,37.17145,27.27555,42.19698
9025,301,195,5,31.59573,18.58312,28.39493
9026,301,196,5,26.85637,39.42942,64.88177
9027,301,197,5,22.82792,19.17374,38.96083
9028,301,198,5,19.40373,13.47886,14.6811
9029,301,199,5,16.49317,8.825168,11.65837
9030,301,200,5,14.01919,29.60952,67.16078
9031,302,171,2,288.391,696.6625,1119.216
9032,302,172,2,267.257,527.1814,632.2504
9033,302,173,2,247.2127,655.6331,1257.268
9034,302,174,2,232.8799,486.7597,623.8186
9035,302,175,2,215.5961,413.3563,641.1411
9036,302,176,2,199.4264,257.802,396.3214
9037,302,177,2,184.4694,1119.536,2150.867
9038,302,178,2,655.9516,2056.981,3398.16
9039,302,179,2,606.7552,2823.496,4857.241
9040,302,180,2,797.969,3768.906,6398.585
9041,302,181,2,961.0369,2253.75,5891.715
9042,302,182,2,888.9591,2141.034,3555.797
9043,302,183,2,822.2872,1472.632,2242.061
9044,302,184,2,760.6156,1449.115,2833.32
9045,302,185,2,703.5695,1547.425,2111.524
9046,302,186,2,650.8018,2234.447,3272.501
9047,302,187,2,601.9916,1378.279,2281.866
9048,302,188,2,556.8422,388.66,1055.784
9049,302,189,2,515.079,135.9135,138.0014
9050,302,190,2,476.4482,155.3509,221.4922
9051,302,191,2,440.7145,234.238,320.2051
9052,302,192,2,407.6609,584.5616,568.7121
9053,302,193,2,377.0864,282.3553,421.804
9054,302,194,2,348.8049,334.3324,706.8707
9055,302,195,2,322.6445,580.0921,617.4934
9056,302,196,2,298.4462,487.6359,669.3024
9057,302,197,2,276.0627,439.7825,329.6201
9058,302,198,2,255.358,321.4932,559.2017
9059,302,199,2,236.2062,222.8098,164.3716
9060,302,200,2,218.4907,137.7718,165.6369
9061,303,171,4,197.2836,341.2248,560.4762
9062,303,172,4,172.6232,695.0361,1047.116
9063,303,173,4,151.0453,1333.728,2179.802
9064,303,174,4,384.6369,1241.837,2502.652
9065,303,175,4,336.5573,478.489,506.0616
9066,303,176,4,294.4877,414.8242,669.5205
9067,303,177,4,257.6767,155.0737,190.5916
9068,303,178,4,225.4671,238.7046,474.9391
9069,303,179,4,197.2837,504.2074,426.8029
9070,303,180,4,172.6233,855.0059,1310.247
9071,303,181,4,164.1765,593.9145,852.3813
9072,303,182,4,143.6545,609.2796,703.9094
9073,303,183,4,127.3666,259.2459,374.5894
9074,303,184,4,111.4457,405.9356,1060.988
9075,303,185,4,97.51502,510.1183,856.9989
9076,303,186,4,111.9829,636.7194,1210.01
9077,303,187,4,151.2923,1759.621,2124.217
9078,303,188,4,607.9961,1776.745,2769.918
9079,303,189,4,531.9966,1660.411,2069.606
9080,303,190,4,465.497,1125.151,1300.68
9081,303,191,4,407.3099,356.3134,413.8252
9082,303,192,4,356.3961,228.6811,373.2099
9083,303,193,4,311.8466,116.5507,297.3422
9084,303,194,4,272.8658,90.2981,122.4211
9085,303,195,4,238.7576,227.1593,507.0686
9086,303,196,4,208.9129,201.8294,322.1198
9087,303,197,4,182.7988,138.4933,204.5244
9088,303,198,4,159.9489,110.2011,127.3623
9089,303,199,4,139.9553,224.9757,287.4296
9090,303,200,4,122.4609,225.3307,281.0336
9091,304,171,2,103.2365,52.03385,97.4145
9092,304,172,2,95.49373,33.91683,59.86499
9093,304,173,2,88.3317,67.72778,142.5786
9094,304,174,2,81.70683,35.33758,55.34014
9095,304,175,2,75.57881,39.8527,66.09985
9096,304,176,2,69.9104,30.27383,41.36586
9097,304,177,2,64.66712,46.17983,96.23042
9098,304,178,2,59.81709,56.27549,93.45696
9099,304,179,2,55.33081,73.21521,92.55191
9100,304,180,2,51.181,88.09611,84.19282
9101,304,181,2,47.34242,42.70467,85.83401
9102,304,182,2,43.79174,75.26807,112.8369
9103,304,183,2,40.50736,168.3872,308.4619
9104,304,184,2,150.5621,507.0896,983.9107
9105,304,185,2,214.3378,364.9637,347.1859
9106,304,186,2,198.2625,217.2452,493.8409
9107,304,187,2,183.3928,453.3498,859.8535
9108,304,188,2,173.957,478.5465,1089.193
9109,304,189,2,169.6349,402.2042,623.0742
9110,304,190,2,159.5859,316.4129,277.6304
9111,304,191,2,147.617,349.9808,917.6193
9112,304,192,2,139.2356,104.293,153.1855
9113,304,193,2,128.7929,549.1505,513.1282
9114,304,194,2,335.3003,890.8806,1245.935
9115,304,195,2,314.3923,737.2462,1319.699
9116,304,196,2,290.9951,629.569,1225.398
9117,304,197,2,269.1705,233.2791,290.5371
9118,304,198,2,248.9827,296.6505,489.8311
9119,304,199,2,230.309,176.9372,275.9851
9120,304,200,2,213.0358,200.0108,284.2844
9121,305,171,2,304.2747,744.0688,1107.115
9122,305,172,2,283.1188,686.8204,1245.424
9123,305,173,2,262.333,686.5816,1501.306
9124,305,174,2,246.8247,1144.888,1693.42
9125,305,175,2,394.8768,2662.736,5725.024
9126,305,176,2,961.0607,3335.108,4610.086
9127,305,177,2,888.9812,4053.292,6976.653
9128,305,178,2,961.0409,5745.258,9577.531
9129,305,179,2,996.6935,4790.875,7782.863
9130,305,180,2,989.4168,2475.609,3701.345
9131,305,181,2,915.2105,2263.792,1920.073
9132,305,182,2,846.5698,5561.856,6997.989
9133,305,183,2,1469.443,5977.799,5283.413
9134,305,184,2,1378.496,2946.759,3190.963
9135,305,185,2,1275.109,4283.746,9308.173
9136,305,186,2,1179.476,1025.35,1392.062
9137,305,187,2,1091.015,400.4148,630.6277
9138,305,188,2,1009.189,167.5428,243.3376
9139,305,189,2,933.4996,67.69883,74.74043
9140,305,190,2,863.4872,82.56008,130.0629
9141,305,191,2,798.7256,81.4542,167.4407
9142,305,192,2,738.8212,57.60572,85.4982
9143,305,193,2,683.4096,58.37106,70.06472
9144,305,194,2,632.1539,105.0542,154.209
9145,305,195,2,584.7424,52.70745,79.66602
9146,305,196,2,540.8867,90.10365,134.1821
9147,305,197,2,500.3202,42.93002,90.80643
9148,305,198,2,462.7962,25.8407,52.54258
9149,305,199,2,428.0865,14.07052,18.76492
9150,305,200,2,395.98,32.41079,43.56533
9151,306,171,3,170.9053,610.6929,1006.624
9152,306,172,3,155.7644,428.6824,614.844
9153,306,173,3,140.188,456.6608,573.086
9154,306,174,3,127.2193,115.5032,153.4557
9155,306,175,3,114.4974,65.70831,92.57431
9156,306,176,3,103.0476,69.67923,124.6575
9157,306,177,3,92.74285,150.6155,253.6675
9158,306,178,3,83.46857,69.56696,148.927
9159,306,179,3,75.12171,38.1842,61.27865
9160,306,180,3,67.60954,21.03596,35.90496
9161,306,181,3,60.84859,14.17111,19.46377
9162,306,182,3,54.76373,32.83493,39.86678
9163,306,183,3,49.28735,58.09526,106.5168
9164,306,184,3,44.35862,64.46323,108.4846
9165,306,185,3,39.92276,56.60423,67.90073
9166,306,186,3,35.93048,74.48443,122.3162
9167,306,187,3,32.38607,45.98664,116.8767
9168,306,188,3,29.14746,30.99245,29.0379
9169,306,189,3,26.23272,27.76,37.23961
9170,306,190,3,23.60944,31.15075,67.18712
9171,306,191,3,21.2485,30.39328,32.22601
9172,306,192,3,19.12365,28.31474,41.09422
9173,306,193,3,17.21128,32.89524,54.95034
9174,306,194,3,15.66146,40.96779,65.73837
9175,306,195,3,16.23439,36.85865,76.52386
9176,306,196,3,15.49629,59.15558,111.5611
9177,306,197,3,30.7957,62.85064,106.2654
9178,306,198,3,27.71613,20.73475,22.79621
9179,306,199,3,24.94452,19.54315,23.69423
9180,306,200,3,22.45007,49.46082,59.47479
9181,307,171,5,31.83997,57.83905,131.7819
9182,307,172,5,27.06398,47.34398,61.44808
9183,307,173,5,23.00438,49.85591,81.75581
9184,307,174,5,19.55372,89.28773,147.5413
9185,307,175,5,20.98239,136.7209,241.3212
9186,307,176,5,42.7879,341.6306,400.5309
9187,307,177,5,113.8416,907.9655,1015.567
9188,307,178,5,153.9413,526.0916,705.7069
9189,307,179,5,130.8501,184.5378,299.936
9190,307,180,5,111.2226,161.5684,340.8858
9191,307,181,5,94.53921,288.7046,490.8102
9192,307,182,5,80.35833,268.6001,467.6249
9193,307,183,5,68.30458,357.6056,876.671
9194,307,184,5,63.67563,262.4399,396.4742
9195,307,185,5,54.12429,415.5142,569.9404
9196,307,186,5,122.6771,390.0922,805.9799
9197,307,187,5,104.2755,1275.571,1624.608
9198,307,188,5,384.6354,1568.1,2741.476
9199,307,189,5,326.9401,1617.843,1991.707
9200,307,190,5,277.8991,474.571,798.091
9201,307,191,5,236.2142,979.1333,1069.726
9202,307,192,5,200.7821,608.4511,737.5726
9203,307,193,5,170.6648,897.5546,1590.738
9204,307,194,5,148.283,1733.204,2459.012
9205,307,195,5,384.6375,2993.175,4165.878
9206,307,196,5,384.6366,1777.113,2660.152
9207,307,197,5,326.9411,1426.861,2234.191
9208,307,198,5,277.8999,1947.424,3521.202
9209,307,199,5,256.4883,934.6453,1332.86
9210,307,200,5,218.015,328.6143,367.0604
9211,308,171,5,130.8488,209.5424,274.4621
9212,308,172,5,111.2215,192.0011,389.7204
9213,308,173,5,94.53825,143.1245,205.1219
9214,308,174,5,80.35751,101.4591,182.7021
9215,308,175,5,68.30389,58.90984,112.7925
9216,308,176,5,58.0583,59.38412,78.41901
9217,308,177,5,49.34956,101.4791,176.2613
9218,308,178,5,41.94712,100.9478,150.9312
9219,308,179,5,35.65506,111.6661,155.8793
9220,308,180,5,30.3068,37.53065,63.12524
9221,308,181,5,25.76078,24.49743,48.63381
9222,308,182,5,21.89666,24.60827,45.04043
9223,308,183,5,18.61216,21.86056,47.00633
9224,308,184,5,15.82034,34.41788,75.2811
9225,308,185,5,13.44729,19.62774,56.60736
9226,308,186,5,11.43019,13.91275,23.11482
9227,308,187,5,9.715665,10.21351,20.59258
9228,308,188,5,8.258315,3.565134,5.99886
9229,308,189,5,7.019568,4.224416,4.84876
9230,308,190,5,5.966633,5.783211,5.849996
9231,308,191,5,5.071638,4.632328,8.867587
9232,308,192,5,4.310892,11.41807,11.84195
9233,308,193,5,3.664258,23.43684,33.5328
9234,308,194,5,14.78207,156.7579,229.1302
9235,308,195,5,107.295,1279.709,1989.4
9236,308,196,5,384.6351,1449.959,1245.919
9237,308,197,5,326.9398,1195.459,2795.677
9238,308,198,5,277.8989,187.1152,236.3836
9239,308,199,5,236.214,300.3753,469.2976
9240,308,200,5,200.7819,100.4314,185.7881
9241,309,171,2,881.314,1215.953,1849.003
9242,309,172,2,815.2155,1835.526,1544.09
9243,309,173,2,754.0743,1312.928,2259.359
9244,309,174,2,697.5187,562.6812,955.2829
9245,309,175,2,645.2048,704.6588,1058.122
9246,309,176,2,596.8145,590.4929,1275.961
9247,309,177,2,552.0534,673.8503,1363.944
9248,309,178,2,510.6494,161.4814,202.3248
9249,309,179,2,472.3507,185.2993,120.311
9250,309,180,2,436.9244,203.6311,526.2829
9251,309,181,2,404.1551,69.80818,101.9365
9252,309,182,2,373.8434,122.3387,260.4233
9253,309,183,2,345.8052,65.41589,89.11972
9254,309,184,2,319.8698,106.7651,180.5689
9255,309,185,2,295.8795,127.0422,192.4934
9256,309,186,2,273.6886,376.9265,763.2224
9257,309,187,2,253.1619,244.0426,418.325
9258,309,188,2,234.1748,344.4357,496.8921
9259,309,189,2,216.6117,497.3129,1271.608
9260,309,190,2,201.8861,1095.048,1979.208
9261,309,191,2,523.8926,1474.158,2901.143
9262,309,192,2,490.6509,1415.781,2614.124
9263,309,193,2,462.8402,1899.212,2699.147
9264,309,194,2,508.1439,2902.235,4473.604
9265,309,195,2,961.0492,1721.186,2222.045
9266,309,196,2,888.9705,1408.933,2446.347
9267,309,197,2,822.2977,1086.709,2317.743
9268,309,198,2,760.6254,534.5573,1167.366
9269,309,199,2,703.5785,630.7396,945.3038
9270,309,200,2,650.8101,939.9698,1701.956
9271,310,171,5,12.25982,29.54565,46.07261
9272,310,172,5,10.42085,27.49538,62.2452
9273,310,173,5,8.857723,36.07901,53.27393
9274,310,174,5,10.36595,32.04839,53.21016
9275,310,175,5,9.129427,23.22066,39.76406
9276,310,176,5,7.760013,11.25638,20.25944
9277,310,177,5,6.596011,9.63573,17.09496
9278,310,178,5,5.606609,9.483145,12.44268
9279,310,179,5,4.765618,11.43088,13.97044
9280,310,180,5,4.050775,13.74488,18.69491
9281,310,181,5,3.788934,7.102453,7.557907
9282,310,182,5,3.220594,8.108206,11.09756
9283,310,183,5,2.83126,3.988821,5.878467
9284,310,184,5,2.406571,3.12636,5.494523
9285,310,185,5,2.045585,3.676874,5.196513
9286,310,186,5,1.738747,8.758462,7.765319
9287,310,187,5,4.917039,23.10874,30.60715
9288,310,188,5,9.902762,26.69427,27.61587
9289,310,189,5,8.417347,27.17237,39.3061
9290,310,190,5,7.660801,31.15235,68.26488
9291,310,191,5,9.625415,18.82874,31.89154
9292,310,192,5,8.181603,10.70831,16.35382
9293,310,193,5,6.954363,10.83499,16.44669
9294,310,194,5,5.911208,9.152434,19.25062
9295,310,195,5,5.024527,14.49249,23.2453
9296,310,196,5,4.366041,10.54796,10.56715
9297,310,197,5,3.711135,14.83114,18.38044
9298,310,198,5,4.619502,13.0231,16.7734
9299,310,199,5,3.98971,7.602664,13.4006
9300,310,200,5,3.391254,5.89109,8.757093
9301,311,171,1,561.693,306.0919,661.3302
9302,311,172,1,533.6083,599.5077,1126.24
9303,311,173,1,506.9279,1185.559,1422.094
9304,311,174,1,563.2763,1944.093,2403.846
9305,311,175,1,961.0234,542.2914,475.426
9306,311,176,1,912.9722,528.6938,1380.712
9307,311,177,1,867.3236,251.4741,287.0687
9308,311,178,1,823.9575,147.6505,287.076
9309,311,179,1,782.7596,85.34357,107.4649
9310,311,180,1,743.6216,414.3915,437.0701
9311,311,181,1,706.4405,376.8065,594.2758
9312,311,182,1,671.1185,141.3744,220.6174
9313,311,183,1,637.5626,59.75158,117.9078
9314,311,184,1,605.6844,173.4981,390.1393
9315,311,185,1,575.4002,252.1952,456.1635
9316,311,186,1,546.6302,192.5049,326.5361
9317,311,187,1,519.2987,120.3863,187.7019
9318,311,188,1,493.3337,253.5843,319.5403
9319,311,189,1,468.6671,321.4055,454.297
9320,311,190,1,445.2337,462.0626,537.2192
9321,311,191,1,422.972,191.402,341.5213
9322,311,192,1,401.8234,252.2114,349.2378
9323,311,193,1,381.7323,506.5691,1793.234
9324,311,194,1,362.6456,471.3291,493.1201
9325,311,195,1,344.5134,750.913,1294.01
9326,311,196,1,373.9864,1210.88,1945.513
9327,311,197,1,878.4136,1770.948,3385.353
9328,311,198,1,839.1211,2724.815,2720.093
9329,311,199,1,978.6501,4884.623,7550.96
9330,311,200,1,1519.152,3276.707,4087.842
9331,312,171,2,376.79,650.5435,1257.869
9332,312,172,2,348.5308,817.429,1146.901
9333,312,173,2,323.0432,215.4747,300.8524
9334,312,174,2,298.8149,173.6225,248.9526
9335,312,175,2,276.4038,169.6521,314.3754
9336,312,176,2,255.6735,255.4214,555.6512
9337,312,177,2,236.498,66.53712,75.7394
9338,312,178,2,218.7607,95.23672,182.7867
9339,312,179,2,202.3536,78.48341,115.6149
9340,312,180,2,187.1771,170.9054,389.92
9341,312,181,2,173.1388,166.8174,210.0437
9342,312,182,2,160.1534,96.38618,124.9774
9343,312,183,2,148.1419,70.27303,160.2059
9344,312,184,2,137.0313,77.05016,121.3808
9345,312,185,2,126.7539,174.8567,264.972
9346,312,186,2,117.2474,272.8623,352.8932
9347,312,187,2,112.1484,274.6654,442.4416
9348,312,188,2,108.8305,275.8935,388.9812
9349,312,189,2,108.8062,116.6663,187.8136
9350,312,190,2,100.6457,89.56349,133.596
9351,312,191,2,93.09731,69.02668,136.7071
9352,312,192,2,86.11502,51.88846,86.71995
9353,312,193,2,79.65639,98.92598,143.1692
9354,312,194,2,73.68216,218.6904,299.1678
9355,312,195,2,110.8378,242.1937,490.0077
9356,312,196,2,105.0598,216.2384,404.8901
9357,312,197,2,98.23907,99.3316,146.9967
9358,312,198,2,90.87114,48.14001,70.67847
9359,312,199,2,84.05581,128.5435,151.6942
9360,312,200,2,77.75163,173.2847,209.532
9361,313,171,4,16.28048,8.694498,13.18611
9362,313,172,4,14.24542,9.113598,16.83887
9363,313,173,4,12.46474,10.5652,14.77553
9364,313,174,4,10.90665,11.20935,12.82711
9365,313,175,4,9.54332,5.115919,8.112101
9366,313,176,4,8.350405,4.956664,6.317875
9367,313,177,4,7.306604,7.172545,17.36905
9368,313,178,4,6.393279,9.993311,16.28498
9369,313,179,4,5.594119,19.14116,35.52842
9370,313,180,4,6.245142,54.95861,113.9556
9371,313,181,4,59.9208,176.6275,369.5965
9372,313,182,4,52.4307,220.2556,415.8581
9373,313,183,4,52.42099,189.5995,329.5494
9374,313,184,4,47.17361,144.16,152.0548
9375,313,185,4,41.27691,113.9607,122.7831
9376,313,186,4,36.11729,160.2193,323.1818
9377,313,187,4,41.20008,229.5944,363.1646
9378,313,188,4,73.70702,200.279,394.3499
9379,313,189,4,64.49364,385.6273,768.9982
9380,313,190,4,116.8779,383.9629,420.3256
9381,313,191,4,102.2682,312.8722,572.9641
9382,313,192,4,89.48466,694.5385,1141.954
9383,313,193,4,243.3327,536.3655,1083.553
9384,313,194,4,212.9161,254.933,385.5838
9385,313,195,4,186.3016,281.1653,333.6542
9386,313,196,4,163.0139,172.4377,271.9896
9387,313,197,4,142.6372,147.8208,221.1022
9388,313,198,4,124.8075,109.4965,171.2408
9389,313,199,4,109.2066,430.6378,422.7932
9390,313,200,4,95.7692,1060.203,1818.354
9391,314,171,3,14.91442,105.5,157.9076
9392,314,172,3,102.2863,448.0245,479.0379
9393,314,173,3,123.2268,271.1264,291.696
9394,314,174,3,110.9041,277.2249,560.1902
9395,314,175,3,99.8137,263.2887,240.435
9396,314,176,3,89.83233,158.8035,233.7818
9397,314,177,3,80.84909,191.6693,224.6121
9398,314,178,3,72.76418,98.52613,180.7253
9399,314,179,3,65.48776,59.21343,73.99634
9400,314,180,3,58.93899,44.57255,51.22844
9401,314,181,3,53.04509,88.19994,96.71371
9402,314,182,3,47.74058,31.22546,63.48465
9403,314,183,3,42.96652,26.98612,32.35312
9404,314,184,3,38.66987,85.45748,139.4616
9405,314,185,3,34.82214,41.38008,92.00964
9406,314,186,3,31.33992,42.194,83.63168
9407,314,187,3,28.20593,71.56949,55.68236
9408,314,188,3,26.39062,51.31528,82.86594
9409,314,189,3,23.75156,85.21314,112.4779
9410,314,190,3,34.33075,59.99535,102.4899
9411,314,191,3,30.89767,79.8869,134.384
9412,314,192,3,28.80022,60.4105,104.6054
9413,314,193,3,25.9202,70.45699,120.1804
9414,314,194,3,24.89751,31.54866,42.39967
9415,314,195,3,22.40776,22.25509,29.11283
9416,314,196,3,20.16698,24.24262,39.09665
9417,314,197,3,18.15029,18.1424,24.32511
9418,314,198,3,16.33526,12.54099,12.39284
9419,314,199,3,14.70173,7.945804,11.19277
9420,314,200,3,13.23156,28.55275,25.60458
9421,315,171,2,378.4992,972.7142,1751.981
9422,315,172,2,350.6275,1394.158,1835.513
9423,315,173,2,384.6385,2137.268,1970.856
9424,315,174,2,903.9669,2268.079,4170.163
9425,315,175,2,836.1694,3768.865,6736.635
